v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,target
1.01055,-0.20813,-0.30068,1.05283,-2.92,2.58766,0.10154,-1.52511,-0.40028,-1.46542,1.55531,-0.43337,-0.3099,1
-1.4055,-0.63394,-0.26309,-1.9552,-0.12936,3.33228,0.1959,-4.93613,1.75462,-2.44584,2.09904,-2.69699,1.50323,0
-2.00239,0.97645,-2.05521,0.08876,0.73247,1.41952,0.28729,-4.94106,2.94156,-2.31591,1.20643,-3.51268,-2.14097,0
2.32556,-2.03292,0.36155,2.50335,-3.63653,3.49948,-2.04224,2.35261,-0.90915,-1.08653,-1.17097,-0.94038,-1.02612,1
3.79029,1.92598,1.82715,3.22435,-2.16385,2.033,0.04982,4.09736,-0.9793,-0.58307,0.36035,5.65324,0.64664,1
1.02616,-2.06588,-1.70424,2.60054,-2.21541,4.22581,-1.8452,0.24526,2.27119,-1.9589,-1.78897,-3.80288,1.37875,1
3.15451,4.41119,-1.53406,4.95892,-5.24155,2.95406,2.66197,-2.54583,0.05467,-2.73403,4.56387,3.88989,0.21396,1
1.41384,-1.63027,0.27298,-0.78764,-3.75429,3.37876,0.91313,-1.83181,-1.20903,-0.87777,2.42974,0.07686,-0.51297,1
-2.92295,0.72268,4.37547,-3.14376,5.59459,0.0433,-3.48509,-0.28877,0.28914,-1.81785,-1.09464,-0.27628,-0.36235,1
-2.546,1.3739,-0.67569,-1.14155,2.6974,0.13122,0.00589,-3.96014,2.51257,-1.69825,0.78722,-2.22278,0.84114,0
-0.28383,2.8542,-0.87999,2.1624,0.28761,-2.03792,0.44135,-0.50613,0.03174,-0.2643,0.52929,0.91502,0.2509,0
-1.96526,3.39185,0.12275,0.99957,4.55403,-4.67254,-0.7191,1.17836,0.80726,0.65792,-1.67706,0.95651,-0.48979,0
0.25248,1.29757,-2.49973,3.34488,-3.14741,-2.53187,0.52355,-0.78733,-1.86385,0.49636,0.66579,-1.18952,0.2321,1
-1.12633,0.06677,-1.72863,0.28565,0.81186,-0.62053,0.15441,-1.3714,1.56442,-0.11555,-0.5349,-2.24344,-0.57133,0
-0.00747,-1.41409,2.17445,-1.53006,1.47578,2.32572,-1.73183,1.20603,0.62598,-0.84715,-1.12091,-0.04738,-0.08188,1
-0.04515,0.77438,-0.8191,0.32738,-1.21798,-0.88139,1.1275,-1.45207,-0.79846,0.1839,1.42794,0.2065,-1.66553,0
1.62059,1.53891,-0.49581,3.5168,-3.96587,2.82683,-0.36024,-1.49162,-0.6051,-2.55384,1.94313,0.17873,0.40032,1
-2.67983,-0.86001,1.27982,-5.49273,4.51885,1.94294,0.69125,-3.85894,3.17345,-1.09644,1.04984,-1.11702,1.74904,0
-3.48657,-0.31929,-0.33917,1.46498,-0.05158,0.30904,-4.70301,-3.86656,-0.51939,-3.27616,-0.99957,-7.60268,1.10199,0
-1.67903,2.5289,-2.12984,1.36447,2.1072,-3.15742,0.68916,-1.36979,1.6108,0.22253,-0.35987,-0.96426,0.2946,0
-0.65449,0.53682,-2.97572,2.73257,-3.37,-1.94649,0.16361,-2.57611,-1.60263,-0.10518,0.92851,-3.35225,-1.32451,1
0.05794,-0.00909,0.93558,0.62321,0.58548,2.62645,-1.74257,0.08012,1.33735,-1.95555,-0.68165,-0.7336,1.90254,1
-2.25758,1.3665,-1.28146,-0.20106,2.26117,-1.11261,-0.0026,-2.83457,1.97138,-0.87456,0.0873,-2.25273,0.06469,1
3.60237,0.19764,2.87255,1.9752,-1.27453,1.92402,-1.07009,5.81432,-1.46951,0.17814,-1.1435,5.11206,0.07182,1
0.16484,-1.30784,2.6201,-0.65046,1.48775,2.2219,-2.78544,2.31924,0.23457,-1.03819,-1.92703,-0.11501,-2.05112,1
-0.05372,0.81232,-3.16721,1.3891,-3.82978,1.01951,2.24715,-5.1081,0.22065,-1.24611,3.30265,-2.0812,-0.12076,1
-0.46282,-0.23074,-2.10609,1.43169,-4.34298,3.11615,0.03194,-5.68146,-0.09325,-2.90873,2.90451,-4.15289,0.09438,1
1.53154,-0.74056,1.22556,1.62897,-0.27317,3.43187,-2.15157,2.58875,1.14498,-1.5426,-1.75815,0.21902,1.45181,1
-1.04386,-0.54705,-0.4101,1.9853,-0.53212,1.31717,-3.11285,-0.83989,0.38601,-2.09816,-1.46757,-4.25106,1.61137,0
-0.22231,-1.38059,-1.31935,2.30104,-1.62768,1.35115,-2.33843,-0.08055,0.38473,-1.24046,-1.71268,-4.18601,0.84518,0
-0.2872,0.71526,-1.88536,2.06226,-1.63452,0.81043,-0.12152,-2.28099,0.78177,-1.43386,0.65037,-2.28362,1.16816,0
-0.83253,1.21307,-4.2213,2.70038,-3.07028,-4.51505,1.7985,-2.48758,-1.80779,1.51622,1.13166,-2.594,1.26433,1
3.23021,-1.03165,-0.70301,3.27103,-4.56238,3.91679,-0.28373,1.7282,-0.13759,-1.08775,0.00949,0.45609,-1.45383,1
0.17469,0.03765,-0.64565,0.12739,-1.37633,-1.23464,0.9215,-0.45822,-1.34342,0.82932,0.85282,0.19809,1.00207,0
-2.03969,-0.84519,-1.21887,-0.28981,0.86656,-0.60233,-1.19229,-1.93191,0.81215,-0.49426,-0.93646,-4.12062,2.00585,0
-0.71469,-1.12672,-0.89823,2.9053,-2.71618,3.71177,-3.68692,-2.48585,0.44342,-3.67741,-0.6706,-5.98485,0.61302,0
-2.5643,-3.31911,-0.46912,-4.36723,1.37799,2.26781,-0.20483,-4.2341,1.93945,-0.81941,0.31405,-4.92722,-0.95846,0
3.08224,1.77869,-1.54819,5.03707,-2.87922,2.21294,0.4115,2.09718,1.31612,-1.12942,-0.21913,1.99957,0.52904,1
1.05895,-0.22934,1.17179,3.13995,-1.3059,0.42147,-3.3134,3.41109,-1.65441,-0.74068,-2.27864,-0.55517,0.81624,1
0.96656,-0.09869,-0.7666,2.60045,-4.16572,0.11463,-0.65299,-0.40149,-2.61444,-0.48539,0.86183,-1.12407,-0.00172,1
-1.50414,-0.76068,-0.13029,0.04208,0.24559,2.78042,-2.16684,-2.78335,1.57755,-2.70535,-0.24513,-4.11016,1.95782,0
-0.94665,0.90984,-0.2631,0.09527,1.23254,0.62739,-0.33038,-1.59099,1.55667,-1.25669,0.16315,-0.95976,0.5605,0
-0.08583,0.42615,-0.17314,-1.50064,-1.57319,2.37879,1.90927,-4.29495,0.30496,-1.48181,3.53974,0.28355,-0.0408,0
0.82089,2.89452,-2.66923,4.78877,-3.97206,-0.62601,0.75961,-2.172,-0.8852,-1.31817,1.96711,-0.49906,-1.7003,1
3.32082,2.93196,0.20435,4.12612,-4.61908,4.37456,0.90322,-0.9299,-0.20023,-3.07397,3.29147,3.60526,-0.24521,1
-0.72405,2.22729,-1.98059,2.45755,-0.6274,-1.88838,0.34493,-1.73512,0.11748,-0.48973,0.60318,-1.09144,-0.02594,0
0.72114,0.1948,0.52346,1.40597,-2.03265,3.26948,-1.14617,-1.25445,0.03602,-2.42968,0.99354,-0.66147,-0.85801,1
3.06352,-2.60526,0.26029,1.79933,-3.95886,4.54539,-1.00559,2.48669,-0.31634,-0.79263,-0.75622,-0.03357,-0.57347,1
-1.70567,-0.78899,0.36786,-0.08424,0.36067,3.11729,-2.72205,-2.95647,1.38708,-3.13057,-0.23238,-4.35037,0.9103,0
1.54302,0.75356,-0.43175,1.58308,-3.21449,3.09686,0.83113,-1.85068,0.04059,-1.85458,2.33902,0.75678,0.16718,1
-0.50289,-3.49318,0.91528,-2.50412,-0.09958,4.72783,-1.58645,-1.58165,1.49783,-1.77397,-0.40208,-3.33449,0.32073,1
-0.50378,-1.81642,-0.63451,-1.54301,0.90385,1.45523,0.12924,-0.63259,1.90506,-0.01373,-0.74397,-1.83043,1.16438,0
0.11504,-2.2426,-1.18103,-0.15789,-0.22152,0.68186,-0.33461,0.8948,1.04531,0.66173,-1.69312,-2.18992,0.44471,0
1.79323,-3.06814,1.41365,0.40547,-1.2088,3.5185,-2.33671,3.47404,0.00292,-0.4338,-2.34751,-0.66105,-0.10397,1
-1.05238,0.69454,-1.78525,4.14352,-1.12608,-1.19868,-2.96158,-0.19753,-0.32949,-1.3222,-1.9463,-4.41136,0.8434,0
-0.28384,-2.37622,-1.75037,-0.20912,-1.30796,2.19304,-0.2528,-1.58675,1.43287,-0.60839,-0.48717,-3.72546,0.90589,0
-1.79184,1.89151,-0.69951,2.10726,1.46195,-0.61063,-2.03478,-1.52777,1.26525,-1.93701,-0.88008,-2.69691,1.11632,0
0.32078,-0.95325,-0.19298,0.37429,0.05066,3.32598,-0.92983,-0.30424,2.27223,-1.64086,-0.7357,-1.50323,-0.62596,1
-0.32401,1.22269,-0.68779,1.37361,-0.31949,0.2107,-0.23826,-1.28366,0.53196,-1.10691,0.45852,-0.7301,1.06027,0
1.78505,1.61969,-0.53833,2.83977,-2.59988,0.88151,0.59172,0.29329,-0.5469,-0.77956,1.15993,1.7733,0.02091,1
0.67499,0.63831,2.21569,-0.19464,1.87779,0.58687,-0.94903,2.58714,0.28334,-0.20086,-0.9777,2.60094,-2.45927,1
0.40388,-0.97357,0.58411,0.59108,0.81512,2.38615,-1.7765,1.54355,1.67477,-1.0859,-1.869,-0.9348,-0.52739,0
-0.67831,-4.13158,-2.55095,0.86618,-2.68561,-0.77081,-1.80991,0.38224,-1.22725,1.21408,-2.55779,-6.31737,2.56555,0
-2.97724,1.48835,0.28135,-2.61174,5.6886,-2.54999,0.23836,-1.38878,2.47406,0.3164,-0.74305,-0.3608,1.38043,0
-1.12671,-0.52132,-0.60088,3.38411,-0.86652,0.04002,-4.28621,0.40732,-0.55221,-1.77754,-2.64349,-5.08937,0.62993,0
4.12981,-2.47153,0.79361,0.64637,-2.53796,2.81558,0.78563,5.36182,-0.34132,1.5759,-1.27287,3.61654,0.6185,1
1.22904,1.46545,1.70119,1.38957,1.36731,1.19626,-1.03564,2.76965,0.93226,-0.85861,-1.03894,2.82026,-0.08582,1
1.83201,-2.94702,1.33181,0.37323,-3.24136,3.95287,-1.87768,1.4935,-1.39346,-0.99011,-0.48676,-0.954,-0.23206,1
-1.80542,1.09641,-1.95199,-0.05354,0.93475,0.01767,0.72174,-3.89088,2.21344,-1.24177,0.9843,-2.51016,0.51688,0
-2.15061,-2.25017,-1.14135,-1.33349,0.21531,0.50657,-1.29669,-2.67394,0.66974,-0.63614,-0.70088,-5.2327,0.14326,0
0.8122,0.63528,2.22652,-0.92454,2.4274,0.68881,-0.16152,2.61962,0.85054,0.14257,-0.76055,3.41217,0.51249,1
2.75573,0.4807,1.49342,1.70137,-4.18218,7.0529,-0.28107,-1.72796,0.25587,-3.94389,3.02025,1.78271,0.00319,1
2.13465,-2.98412,-0.72787,1.70243,-2.92379,3.62937,-1.23023,2.25523,0.59469,-0.42759,-1.77635,-1.74969,-0.58342,1
-0.65433,-1.67912,0.17729,2.20682,-1.77617,3.79813,-4.36539,-1.13555,0.3036,-3.39305,-1.50737,-5.47337,0.3902,0
1.77775,0.3672,-0.08801,1.06426,-3.40727,3.59989,0.99185,-1.80353,-0.10301,-1.81101,2.57593,1.10124,0.224,1
-2.59576,0.52158,-1.46072,-1.34693,0.5157,0.75228,0.48247,-5.90941,1.58792,-1.94235,2.077,-3.66417,-0.15315,0
-1.36954,-1.67378,-4.12091,0.28352,-4.52472,3.48252,1.09089,-7.93393,1.35405,-2.63892,3.10576,-6.86668,1.4038,0
-2.74648,1.41299,-2.00203,1.68575,1.29872,-3.18301,-1.42239,-2.15552,0.35662,-0.49724,-1.02336,-4.14367,-0.25647,0
0.8328,-1.84957,-0.72642,0.58278,-1.84913,3.83802,-0.63824,-0.69797,1.44586,-1.48749,-0.22836,-2.13952,-0.31541,1
2.29747,3.96062,-0.33317,6.39338,-2.14066,0.02661,-1.11215,2.48461,-0.43834,-1.63307,-0.28004,2.64816,1.26433,1
-1.93931,-0.54882,-0.43202,1.02298,1.16814,-1.42973,-2.89066,0.04854,-0.08082,-0.50202,-2.34865,-4.10861,0.89604,0
-0.02023,-0.03226,-1.33916,2.73249,-1.13244,1.20545,-1.67784,-0.24415,0.96059,-1.47914,-1.16602,-2.8217,-0.91915,0
0.96311,-3.48307,-2.26112,1.65012,-3.56686,2.55336,-1.09653,0.28654,0.35302,-0.25239,-1.53938,-4.40937,0.41958,0
-0.21777,0.31952,1.11674,0.16283,0.46994,2.0093,-1.36901,-0.60204,0.65378,-1.80406,0.05756,-0.41237,0.20285,1
2.99627,2.26996,1.48641,3.75014,-2.86168,5.95888,-0.97856,0.1599,1.00974,-4.05498,1.71261,2.89456,0.43526,1
3.57103,-3.73502,-1.86582,1.93022,-3.32072,5.43807,0.19422,3.17949,2.69215,-0.06989,-2.12633,-0.90454,-0.63871,1
-0.25621,1.57481,-0.98706,1.42768,-0.7372,-1.00809,0.45218,-1.29165,-0.26748,-0.39167,0.90445,-0.14509,-0.19448,1
0.86988,-1.17564,-1.9445,4.84891,-3.4582,1.16958,-3.01504,1.47237,-0.44112,-1.20906,-2.44559,-4.26739,-0.86806,0
-0.57174,-0.02228,1.42238,-1.25628,2.06771,2.32868,-0.9807,-0.58873,1.8316,-1.58997,-0.21627,-0.09311,0.92509,0
-1.10347,-0.87888,-1.10535,0.02357,0.14928,0.91278,-0.82214,-1.70619,1.28486,-0.93199,-0.54381,-3.23859,-0.90899,0
-1.59725,2.21803,-1.70185,1.82275,0.97242,-2.10296,-0.24957,-1.87888,0.8889,-0.68818,-0.06326,-1.79139,1.70576,0
2.30467,-4.68839,-1.95624,1.90186,-5.90344,7.1058,-1.35951,-0.75938,1.11803,-2.20043,-0.50913,-4.8809,-1.27959,0
1.47515,-4.50149,-4.5866,4.243,-7.2253,1.87949,-1.45803,0.07534,-1.15904,0.12567,-1.87221,-7.22402,-0.7132,0
-2.22285,-1.33188,-0.9911,2.46106,-1.01795,-0.75362,-4.48458,-0.96723,-1.22764,-1.53918,-2.45833,-6.9946,0.86841,0
-1.64709,1.98769,0.88454,-1.62171,4.31978,-1.8239,0.39145,-0.40765,1.62071,0.12404,-0.17704,1.44804,-1.06972,0
-1.3176,0.73975,1.20555,-1.96145,3.2905,-0.70706,-0.08335,-0.32282,1.07592,-0.04103,-0.21332,0.75652,0.64775,0
0.49071,1.81259,1.51767,-0.25602,2.02469,1.15694,0.30541,0.6318,1.48434,-0.9082,0.4067,3.0423,0.48493,1
-0.74736,-1.48239,-0.39686,1.4097,0.68944,-1.1353,-2.84373,2.33003,-0.1373,0.37861,-3.39548,-3.25781,-0.45057,0
0.4561,5.30285,1.22579,3.83783,3.99771,-5.11033,-0.89869,5.33937,-0.04785,1.08301,-2.43228,5.23943,-0.54255,0
3.12959,3.0599,0.8648,4.92942,-3.18253,3.77064,-0.72278,1.12479,0.04668,-3.05912,1.36719,3.40841,0.23472,1
5.13176,4.75944,2.99073,6.59736,-1.46575,3.91958,-1.47787,6.05561,0.48347,-2.82264,-0.33641,8.06116,0.92796,1
-1.70819,-0.39089,-0.73951,-0.12138,1.39674,-0.50743,-1.23341,-1.12841,1.04963,-0.51686,-1.14487,-3.06892,-1.35248,1
0.9212,-3.01987,-1.4477,1.72612,-3.77519,5.06949,-1.80574,-1.25128,1.06992,-2.29476,-0.59884,-4.66062,1.12585,0
3.1178,0.55214,2.27811,2.21966,-1.68942,2.5248,-1.00859,4.01229,-1.00975,-0.71908,-0.39656,4.01415,0.02755,1
-0.23263,1.83259,3.39592,0.0945,3.43113,0.29493,-2.44545,2.48616,0.3011,-1.25516,-1.35041,2.50314,-0.17233,1
-0.89124,-2.87729,0.49477,0.24567,-1.05254,4.10089,-3.80466,-1.262,0.62675,-2.75953,-1.49717,-5.46957,0.49565,0
0.55051,1.4987,-1.58515,2.88336,-2.77066,1.43702,0.19235,-2.29822,0.24074,-1.89977,1.57234,-0.98257,-1.29733,1
-1.59423,2.26207,-1.75375,1.59277,1.07834,-1.56975,0.00152,-2.32645,1.3674,-0.94823,0.21513,-1.73235,-0.09316,0
-0.0397,-0.6698,2.57447,-0.97287,1.03845,2.03882,-2.07021,0.92823,-0.20775,-1.25124,-0.62218,0.27257,0.22309,1
-1.18636,0.13555,-1.19236,-0.38296,-0.41492,1.07755,0.37741,-3.64091,1.07598,-1.37714,1.37043,-2.37508,-1.3693,0
-2.201,-2.02273,-3.03088,0.04123,-2.61983,-1.50497,-0.39209,-4.09102,-1.35515,0.13682,0.44959,-6.47256,-1.76585,1
-0.33592,0.92108,-2.51917,3.41792,-3.89055,-0.12236,-0.48077,-3.1419,-1.18492,-1.53558,1.35461,-3.41087,-0.00957,1
0.88923,2.7534,-3.01758,4.11123,-2.09832,-5.64375,1.96016,1.61658,-2.09246,2.57663,0.02195,1.59948,0.83167,0
-0.91568,0.86293,-1.15105,0.75831,-0.58623,0.83922,-0.02795,-3.05357,0.90382,-1.62213,1.13191,-2.00001,0.2141,0
-1.02914,0.72837,-0.27005,0.85128,1.18964,-1.68203,-1.08256,0.26616,0.03444,-0.00535,-1.10255,-1.15081,-0.77786,0
-2.3783,0.35893,-1.73539,0.91825,0.42769,-0.87124,-1.37114,-3.07953,0.78045,-1.30214,-0.36806,-4.62143,0.29875,0
-0.7377,-0.0594,-2.16682,3.47156,-2.65586,-3.88166,-1.71058,0.48575,-3.01018,0.97518,-1.3998,-3.66642,-0.21292,1
3.75003,3.92047,0.39824,4.86619,-2.8401,1.84019,1.0726,2.24075,-0.17933,-1.4234,1.64529,5.77999,-1.03723,1
-0.50204,0.78174,0.19204,0.09614,0.54888,0.68397,-0.31713,-1.17965,0.69568,-1.09318,0.45388,-0.3093,-0.52475,0
-0.46105,-1.48079,0.78683,-0.05362,0.34408,3.33093,-2.47273,-0.46871,1.38243,-2.14433,-1.15734,-2.74931,-0.07095,1
2.03244,1.68997,-0.22631,3.39145,-3.73141,2.60119,0.01518,-0.69158,-0.6545,-2.11355,1.88224,1.29359,-0.41541,1
-2.54164,2.2679,0.25168,-1.84206,4.80492,-1.56192,0.44648,-2.18081,2.56494,-0.5805,0.1969,0.12433,-1.14893,0
-1.04926,-1.88387,-0.80658,1.3449,-2.22215,0.02724,-2.70514,-0.95201,-1.70384,-0.79667,-1.10486,-5.02395,0.2349,1
0.27988,-1.94907,-0.02614,0.61493,-0.98378,2.94472,-1.89054,0.2094,0.85337,-1.36119,-1.24475,-2.64628,0.24972,0
1.54844,1.02745,-0.1526,2.15749,-3.20058,4.13099,0.0913,-2.0708,0.48809,-2.84056,2.24649,0.39456,-0.98505,1
2.01208,-0.53484,-0.61528,1.79484,-2.32393,3.32431,0.14854,0.62163,1.09008,-1.09653,0.12,0.34329,-0.17259,1
0.2867,-0.91075,-0.56824,1.61133,-4.57627,3.93144,-1.32063,-3.6777,-1.03741,-3.036,2.04911,-3.43673,-0.21049,1
-0.67716,0.80666,-4.12237,1.96152,-3.46214,-3.93823,2.33112,-3.03033,-1.88399,1.54627,1.76723,-2.37125,-1.56836,1
-1.81506,1.98506,-0.4752,-2.19475,1.43096,-1.87894,2.40085,-4.07572,0.24098,0.07811,2.8528,0.72326,-0.94873,0
2.7378,1.21119,0.78537,2.1615,-2.62723,2.58844,0.57961,1.24227,-0.47593,-1.07181,1.36838,3.41047,-1.11119,1
0.04441,-1.21908,-0.88882,1.36073,-0.48952,1.26823,-1.52118,0.62282,1.02784,-0.67064,-1.72153,-2.59832,-1.62797,0
1.11058,-3.39029,0.55404,0.29904,-2.20705,4.22029,-2.27635,1.08703,0.11925,-1.25454,-1.42685,-2.65542,0.27486,1
-1.44032,-1.91339,-0.84282,-2.18382,0.82319,1.61025,0.03317,-2.59409,1.85403,-0.60812,-0.00522,-3.22894,-0.77845,0
1.16848,0.3659,-0.35964,2.85919,-3.63202,1.29636,-0.94381,-0.35779,-1.66115,-1.32828,0.81774,-0.67483,-1.5102,1
0.70222,1.85477,-1.74676,4.18721,-3.82776,0.80048,-0.42077,-2.00964,-0.84704,-1.99488,1.48138,-1.34754,-0.65023,1
-0.5779,-1.92075,-1.60395,0.76288,-0.2025,-1.30572,-1.14564,1.20891,0.04755,1.09999,-2.42858,-3.30937,-0.8285,0
-0.60039,-1.98879,-1.45106,0.12859,-1.31524,2.24202,-0.88389,-1.99842,1.15335,-1.19049,-0.37843,-4.1134,0.77268,0
-1.61905,-3.11724,-0.92038,-4.5226,-0.43394,7.51848,1.10035,-7.80575,4.33694,-3.63236,3.04331,-4.87197,0.68238,0
2.88374,2.39447,0.49161,3.23974,-3.74698,5.5311,0.55661,-1.50318,0.84293,-3.66553,3.08834,2.8753,-0.66814,1
3.22091,-2.67186,-2.10511,1.69134,-2.58302,5.41343,0.98101,2.00957,3.56654,-0.45183,-1.32463,-0.34646,-1.10321,1
-0.12365,2.99616,0.59379,0.32468,1.92436,-0.86083,0.98321,-0.33864,0.93592,-0.47364,1.01585,2.91571,1.55446,0
4.2145,0.54462,3.52218,2.04371,-3.44687,7.54253,-1.14205,1.92412,-0.20726,-3.55012,1.77344,4.6689,1.47235,1
0.742,0.98008,-1.39377,0.25141,2.03271,-0.84141,2.13437,1.64775,2.80045,1.34559,-0.89817,2.2235,-0.58672,0
-1.48262,0.92682,-1.75679,0.22494,-0.32473,0.27283,0.58872,-4.11213,1.17093,-1.40118,1.53426,-2.52198,0.11535,0
0.69725,2.33263,4.2961,2.26956,1.83224,-0.73336,-3.9458,4.74702,-2.22235,-1.09362,-1.99481,3.31603,0.79931,1
-0.0249,-3.57771,1.39877,-1.35796,-3.22161,5.00439,-2.41381,-2.34753,-1.35389,-2.44608,0.87218,-3.85014,-0.16551,1
-0.04413,-0.98923,-0.86161,-1.5819,0.9329,2.3661,1.28596,-1.38128,2.92782,-0.43686,0.26022,-0.5745,0.22638,0
-1.23829,-4.25086,-2.01418,-2.71415,-1.1392,1.94685,0.35863,-2.95785,1.1721,0.23521,-0.15447,-5.29119,-0.39366,0
-0.14881,-1.76239,-0.27019,0.06431,0.77758,0.53917,-1.37821,1.62408,1.00046,0.26188,-2.32113,-1.94316,-1.21426,0
-0.50707,-1.76427,-0.73883,0.03699,-1.19972,4.42641,-1.38753,-2.8698,2.04083,-2.71178,0.14273,-4.09872,-2.25222,1
-0.11258,1.84908,-2.03427,1.08654,-2.79198,-1.3398,2.3498,-3.61828,-1.25674,-0.11652,3.20104,0.06048,-0.55195,0
1.81808,-3.67388,-1.5571,3.84022,-4.35097,2.61327,-3.21809,3.02453,-0.70909,-0.47078,-3.30598,-4.5608,0.11417,0
1.84842,-2.28716,0.161,1.07651,-3.58119,4.76882,-1.14336,0.08168,-0.0475,-1.7239,0.15497,-1.41273,0.70577,1
-1.16557,0.65116,-1.30207,1.51144,1.26039,-2.02239,-1.03117,0.32372,0.75767,0.16792,-1.72618,-2.06872,-0.90278,0
-3.99293,4.46811,-2.28324,0.41818,4.43706,-5.67482,0.9638,-3.91945,1.80875,0.00916,0.50392,-1.60724,-0.34408,0
1.39059,-1.94142,-1.34108,4.20443,-3.4921,2.44761,-3.04984,2.01011,-0.16191,-1.30773,-2.54213,-3.79098,0.30051,0
-1.41173,0.15788,1.10846,-2.31058,2.55121,-0.20798,-0.08583,-1.10052,0.73613,-0.22914,0.21665,0.02959,-0.76798,0
0.48482,1.94558,-1.40189,4.83881,-2.01407,-1.86449,-1.51787,1.19568,-1.2952,-0.48796,-0.98903,-0.95773,-0.03273,1
5.05428,-3.60686,-1.6848,2.86629,-7.39722,5.54474,1.07387,2.63378,-0.53122,0.0985,0.1837,0.48667,0.22713,1
-1.61546,-0.92389,-1.67193,-0.62288,-0.95938,2.9658,-0.21756,-5.18886,1.9699,-2.4961,1.42831,-4.63812,-0.14765,0
1.56935,-1.92347,-1.42023,0.12969,-2.21975,4.78871,1.01913,-1.14187,2.52599,-1.24879,0.58028,-1.10145,-0.18044,1
-4.70363,3.24834,-0.18839,-3.6372,7.08572,-3.25964,1.23641,-4.92788,3.41231,-0.57481,1.06041,-0.81891,0.32644,0
-1.0082,1.19249,-1.27739,0.31282,-0.61799,0.87775,0.69156,-3.93357,1.02761,-1.6716,1.9375,-1.61287,1.84184,0
-1.23946,-0.14524,-3.28762,2.62653,-3.29312,-3.68775,-0.32332,-1.99421,-2.58967,0.88359,0.05892,-4.48684,2.14991,1
1.48909,-5.17338,0.74289,2.12762,-3.96767,6.35582,-5.21754,2.14047,-0.35306,-2.59478,-3.18097,-5.67344,1.42305,0
-1.12593,-0.97394,-0.57271,-2.15715,-0.51216,4.19985,0.6584,-5.33975,2.27509,-2.59627,2.40962,-2.75156,-0.17401,0
-1.31194,-0.19625,-1.22499,-1.84876,-0.12869,2.73963,1.37252,-5.32214,2.31963,-1.95148,2.4681,-2.29856,0.55175,0
1.87378,2.38591,-0.673,3.11278,-3.07179,3.64488,0.84633,-2.05449,1.01336,-2.86477,2.61357,1.52816,-0.89791,1
1.18946,2.60377,-1.59621,4.33406,-2.48601,-0.8063,0.25372,0.13176,-0.60049,-0.69301,0.64927,0.78335,-0.43165,1
-0.24349,-0.66983,1.89288,-1.55123,1.85463,1.8915,-1.16612,0.56834,0.96139,-0.87694,-0.6465,0.32241,-0.38743,1
-0.93369,1.08753,-0.33548,1.04522,1.63024,-0.61124,-1.04749,-0.06104,1.21688,-0.71778,-1.05782,-1.04122,-0.25168,0
1.9598,-2.45412,2.53223,-2.46179,1.52952,2.04956,0.02793,4.59065,0.57948,1.46523,-1.7788,3.31576,0.61199,1
-0.615,4.01364,0.04791,4.14609,2.44069,-5.04019,-1.90117,3.33763,-0.75078,0.53777,-2.4526,1.42479,0.24161,0
1.63475,2.47795,-0.92004,2.75671,-3.03108,4.78802,1.15634,-3.47347,1.93239,-3.65765,3.28804,1.06018,-0.43184,1
-0.90742,-1.16486,-1.86045,1.03878,-1.08881,1.04509,-1.0871,-1.87803,0.98417,-1.08625,-0.65942,-4.28724,0.82881,0
2.55233,-2.39228,-2.1523,2.67481,-4.45383,5.42217,-0.16563,0.04303,1.84442,-1.64529,-0.3327,-2.28976,0.07944,1
-0.26427,-2.34514,1.54492,-0.72089,0.3248,4.82387,-3.01055,-0.33249,1.57239,-2.63524,-1.28146,-2.93169,-0.84671,0
3.4397,-5.47827,-1.54917,0.25616,-5.91555,6.37314,0.55728,0.92729,0.49035,-0.14966,-0.18842,-2.13827,-0.07898,1
0.61301,-2.1453,2.35265,-1.72026,0.70726,2.73893,-1.56897,1.85481,0.13508,-0.46867,-1.12474,0.32913,-1.04277,0
1.84243,0.92521,-0.13405,1.95974,-4.18733,5.1942,0.51021,-3.07756,0.34653,-3.34472,3.26444,0.4967,-1.75316,1
-1.73093,3.47259,-1.47597,3.92643,1.8201,-3.42402,-1.8452,-0.106,0.71647,-0.91527,-1.61797,-1.80446,-0.88261,0
-1.22051,5.15912,0.31456,1.9333,4.79183,-3.74653,-0.03163,1.08382,1.84004,-0.20888,-0.85279,3.00642,-0.96259,0
0.43946,-2.55505,1.88858,-0.08801,-1.54935,3.37323,-3.06605,0.81584,-1.10869,-1.6023,-1.0084,-2.14545,0.25032,1
-2.01701,-0.18412,-3.0196,1.64299,-1.09756,-1.81756,-0.76287,-2.92434,0.03793,-0.38028,-0.40869,-5.2869,0.15558,0
-0.14817,-0.66021,2.29253,-1.44649,3.27284,1.99794,-1.72773,2.05692,1.93152,-0.78578,-1.9125,0.74021,-1.01757,1
-0.39672,1.24547,-0.98048,1.36019,-0.80541,0.39482,0.02562,-2.06338,0.46922,-1.29387,0.97012,-1.03727,0.18423,0
-1.65197,1.48568,-2.57902,1.60181,-0.41629,-0.67452,0.21754,-3.82294,1.25526,-1.35682,0.90234,-3.23827,0.99626,0
-0.95266,3.60766,-3.10342,4.15862,-0.32108,-2.20935,0.31095,-2.23015,1.29317,-1.14044,0.37903,-1.59576,-1.36062,0
